,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101 2889 E 1st Avenue,"$640,000",2,2,Built in 2019 (1 yrs old),"$1,861",$242,Vancouver East,Renfrew,Apt/Condo,Freehold Strata,Split Entry,R2517082,Jerry Huang,Nu Stream Realty Inc.,44 Days on REW,"Drapes/window Coverings, Pantry, Smoke Alarm","Central Location, Lane Access, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Club House, Elevator",,,,,,,,,,,,
3442 E 4th Avenue,"$2,690,000",7,6,66 ft x 124 ft (8271 ft²),Built in 1984 (36 yrs old),"$8,518",Vancouver East,Renfrew,House,Freehold NonStrata,"2 Storey,Ground Level Unit",124,66.70 feet,R2514864,Betty Funston,Optimum Realty Inc.,53 Days on REW,"Paved Road, Private Setting, Private Yard, Treed","In Suite Laundry, Washer/Dryer/Fridge/Stove/Dishwasher",1,,,,,,,,,,,
3446 William Street,"$1,180,000",5,2,33 ft x 107 ft (3548 ft²),Built in 1954 (66 yrs old),"$4,545",Vancouver East,Renfrew,House,Freehold NonStrata,2 Storey,107.5,33.00 feet,R2512996,Richard Liu,Sutton Group-West Coast Realty,59 Days on REW,"Central Location, Drapes/window Coverings, Lane Access, Private Yard","Clothes Washer/Dryer, Refrigerator, Stove",,,,,,,,,,,,
2939 Charles Street,"$1,560,000",4,3,31 ft x 110 ft (3488 ft²),Built in 1989 (31 yrs old),"$5,105",Vancouver East,Renfrew,House,Freehold NonStrata,2 Storey,110.8,31.48 feet,R2513321,Mark Yuan,RA Realty Alliance Inc.,59 Days on REW,Drapes/window Coverings,"Refrigerator, Washer/Dryer/Fridge/Stove/Dishwasher",1,,,,,,,,,,,
309 2889 E 1st Avenue,"$519,900",1,1,Built in 2019 (1 yrs old),"$1,398",$218,Vancouver East,Renfrew,Apt/Condo,Freehold Strata,Inside Unit,R2512497,Kevin Xiao PREC*,TRG The Residential Group Realty,61 Days on REW,"Central Location, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Elevator, In Suite Laundry",,,,,,,,,,,,,
3115 E Broadway Street,"$3,000,000",6,4,33 ft x 150 ft (4952 ft²),Built in 1966 (54 yrs old),"$5,722",Vancouver East,Renfrew,House,Freehold NonStrata,2 Storey,150.04,33.00 feet,R2511790,Melanie Chow PREC*,Oakwyn Realty Ltd.,63 Days on REW,Garage Door Opener,Washer/Dryer/Fridge/Stove/Dishwasher,2,,,,,,,,,,,
2579 E East Pender Street,"$1,400,000",4,2,33 ft x 122 ft (4026 ft²),Built in 1962 (58 yrs old),"$4,837",Vancouver East,Renfrew,House,Freehold NonStrata,"2 Storey,Basement Entry",122,33.00 feet,R2510216,Bruce Normanton PREC*,Royal LePage West Real Estate Services,67 Days on REW,"Central Location, Lane Access, Paved Road, Private Yard","Recreation Nearby, Shopping Nearby",1,,,,,,,,,,,
3326 E 2nd Avenue,"$1,679,000",6,3,40 ft x 124 ft (4960 ft²),Built in 1968 (52 yrs old),"$5,523",Vancouver East,Renfrew,House,Freehold NonStrata,2 Storey,124.02,40.00 feet,R2509974,Douglas Lee PREC*,RE/MAX Crest Realty,67 Days on REW,Central Location,Shopping Nearby,"Refrigerator, Stove, Washer/Dryer/Fridge/Stove/Dishwasher",2,,,,,,,,,,
4306 Atlin Street,"$1,699,000",5,2,5040 ft²,Built in 1926 (94 yrs old),"$5,963",Vancouver East,Renfrew Heights,House,Freehold NonStrata,2 Storey w/Bsmt.,36.00 feet,R2523110,Carole Lieberman PREC*,Dexter Realty,Brett Leard,Dexter Realty,17 Days on REW,"Central Location, Drapes/window Coverings, Private Yard, Security System","Recreation Nearby, Shopping Nearby","Dishwasher, Refrigerator, Stove, Washer/Dryer/Fridge/Stove/Dishwasher",1,,,,,,,,,
102 2588 E Broadway,"$298,000",2,2,Built in 1995 (25 yrs old),$0,$412,Vancouver East,Renfrew Heights,Apt/Condo,Freehold Strata,Ground Level Unit,R2523312,Stephanie Wong,Luxmore Realty,Diane To,Luxmore Realty,15 Days on REW,"Central Location, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Bike Room, Elevator, In Suite Laundry, Oudoor Pool, Playground, Recreation Center",,,,,,,,,,,
4306 Atlin Street,"$1,699,000",5,2,5040 ft²,Built in 1926 (94 yrs old),"$5,963",Vancouver East,Renfrew Heights,House,Freehold NonStrata,2 Storey w/Bsmt.,36.00 feet,R2523110,Carole Lieberman PREC*,Dexter Realty,Brett Leard,Dexter Realty,17 Days on REW,"Central Location, Drapes/window Coverings, Private Yard, Security System","Recreation Nearby, Shopping Nearby","Dishwasher, Refrigerator, Stove, Washer/Dryer/Fridge/Stove/Dishwasher",1,,,,,,,,,
3214 Vimy Crescent,"$1,428,000",3,4,41 ft x 110 ft (4510 ft²),Built in 2020 (0 yrs old),"$2,448",$0,Vancouver East,Renfrew Heights,Duplex,Freehold Strata,2 Storey w/Bsmt.,110,41.00 feet,R2522992,Tracy Hu PREC*,LeHomes Realty,17 Days on REW,"Security System, Smoke Alarm, Sprinkler - Fire, Vacuum - Built In",Air Conditioning,Washer/Dryer/Fridge/Stove/Dishwasher,Central Airconditioning,1,Yes,,,,,,,
3216 Vimy Crescent,"$1,299,900",3,4,41 ft x 110 ft (4510 ft²),Built in 2020 (0 yrs old),"$2,448",$0,Vancouver East,Renfrew Heights,Duplex,Freehold Strata,2 Storey w/Bsmt.,110,41.00 feet,R2522287,Tracy Hu PREC*,LeHomes Realty,20 Days on REW,"Security System, Smoke Alarm, Sprinkler - Fire, Vacuum - Built In",Air Conditioning,Washer/Dryer/Fridge/Stove/Dishwasher,Central Airconditioning,1,Yes,,,,,,,
2942 Renfrew Street,"$1,575,000",6,3,31 ft x 121 ft (3850 ft²),Built in 1969 (51 yrs old),"$4,629",Vancouver East,Renfrew Heights,House,Freehold NonStrata,2 Storey,121.66,31.65 feet,R2514549,Sylvia Nguyen,RE/MAX Crest Realty,54 Days on REW,"Central Location, Lane Access, Private Yard","In Suite Laundry, Recreation Nearby, Shopping Nearby","Clothes Dryer, Clothes Washer, Refrigerator, Stove",2,,,,,,,,,,
3015 E 14th Avenue,"$2,899,900",10,9,5687 ft²,Built in 2019 (1 yrs old),"$8,443",Vancouver East,Renfrew Heights,House,Freehold NonStrata,"2 Storey w/Bsmt.,Laneway House",Heat Recovery Ventilator,49.00 feet,R2503594,Tracy Hu PREC*,LeHomes Realty,89 Days on REW,"Air Conditioning, Fireplace Insert, Heat Recovery Ventilator, Security System",Washer/Dryer/Fridge/Stove/Dishwasher,2,Yes,,,,,,,,,,
3168 Renfrew Street,"$2,700,000",3,2,33 ft x 121 ft (4016 ft²),Built in 1948 (72 yrs old),"$4,698",Vancouver East,Renfrew Heights,House,Freehold NonStrata,2 Storey,121.53,33.04 feet,R2449933,Eric Ho PREC*,Nu Stream Realty Inc.,Michelle Ao PREC*,Nu Stream Realty Inc.,262 Days on REW,,,,,,,,,,,,
3138 Renfrew Street,"$2,600,000",5,3,33 ft x 121 ft (4015 ft²),Built in 1974 (46 yrs old),"$4,840",Vancouver East,Renfrew Heights,House,Freehold NonStrata,2 Storey,121.55,33.04 feet,R2437760,Michelle Ao PREC*,Nu Stream Realty Inc.,Eric Ho PREC*,Nu Stream Realty Inc.,309 Days on REW,Central Location,"Recreation Nearby, Shopping Nearby",,,,,,,,,,
3196 Renfrew Street,"$2,600,000",4,2,33 ft x 121 ft (4015 ft²),Built in 1944 (76 yrs old),"$5,027",Vancouver East,Renfrew Heights,House,Freehold NonStrata,2 Storey,121.51,33.03 feet,R2437127,Michelle Ao PREC*,Nu Stream Realty Inc.,Eric Ho PREC*,Nu Stream Realty Inc.,311 Days on REW,,,,,,,,,,,,
3156 Renfrew Street,"$2,599,000",3,2,33 ft x 122 ft (4015 ft²),Built in 1960 (60 yrs old),"$4,679",Vancouver East,Renfrew Heights,House,Freehold NonStrata,2 Storey,122.54,33.04 feet,R2437110,Michelle Ao PREC*,Nu Stream Realty Inc.,Eric Ho PREC*,Nu Stream Realty Inc.,311 Days on REW,Central Location,"Recreation Nearby, Shopping Nearby",1,,,,,,,,,
3182 Renfrew Street,"$2,600,000",6,0,33 ft x 121 ft (4015 ft²),Built in 1959 (61 yrs old),"$4,649",Vancouver East,Renfrew Heights,House,Freehold NonStrata,2 Storey,121.52,33.04 feet,R2437070,Michelle Ao PREC*,Nu Stream Realty Inc.,Eric Ho PREC*,Nu Stream Realty Inc.,311 Days on REW,,,,,,,,,,,,
2875 E 10th Avenue,"$2,500,000",5,3,33 ft x 144 ft (4752 ft²),Built in 1979 (41 yrs old),"$5,302",Vancouver East,Renfrew Heights,House,Freehold NonStrata,2 Storey,144,33.00 feet,R2433215,Melanie Chow PREC*,Oakwyn Realty Ltd.,Tim Lu PREC*,RE/MAX Crest Realty,328 Days on REW,Drapes/window Coverings,"Clothes Washer/Dryer, Refrigerator, Stove",2,,,,,,,,,
2869 E 10th Avenue,"$2,500,000",6,3,33 ft x 144 ft (4752 ft²),Built in 1979 (41 yrs old),"$5,376",Vancouver East,Renfrew Heights,House,Freehold NonStrata,2 Storey,144,33.00 feet,R2433197,Melanie Chow PREC*,Oakwyn Realty Ltd.,Tim Lu PREC*,RE/MAX Crest Realty,328 Days on REW,Drapes/window Coverings,"Clothes Washer, Refrigerator, Stove",2,,,,,,,,,
3192 E 14th Avenue,"$2,399,000",7,7,38 ft x 104 ft (3985 ft²),Built in 2020 (0 yrs old),"$7,019",Vancouver East,Renfrew Heights,House,Freehold NonStrata,"2 Storey w/Bsmt.,Laneway House",Heat Recovery Ventilator,104.86,38.00 feet,R2523821,Tony Wan,Sutton Group-West Coast Realty,12 Days on REW,"Cul-de-Sac, Drapes/window Coverings, Heat Recovery Ventilator, Lane Access, Oven - Built In, Private Yard, Security System, Vacuum - Built In","Air Conditioning, Central Air Conditioning, Shopping Nearby","In Suite Laundry, Washer/Dryer/Fridge/Stove/Dishwasher",1,Yes,,,,,,,,
2883 Nanaimo Street,"$1,599,000",5,4,28 ft x 119 ft (3406 ft²),Built in 1997 (23 yrs old),"$5,222",Vancouver East,Renfrew Heights,House,Freehold NonStrata,2 Storey,119.5,28.50 feet,R2522408,Cindy Tse,Jovi Realty Inc.,Ken Law,Jovi Realty Inc.,19 Days on REW,"Central Location, Lane Access, Private Yard","Garden, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,2,,,,,,,,
3549 Anzio Drive,"$1,788,888",4,4,41 ft x 110 ft (4510 ft²),Built in 1993 (27 yrs old),"$5,845",Vancouver East,Renfrew Heights,House,Freehold NonStrata,2 Storey w/Bsmt.,110,41.00 feet,R2520965,Balraj Mohan PREC*,Amex - Fraseridge Realty,Ben Li,Amex - Fraseridge Realty,26 Days on REW,Central Location,"Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,3,,,,,,,,
2418 E 19th Avenue,"$1,749,999",8,5,33 ft x 110 ft (436 ft²),Built in 2009 (11 yrs old),"$5,763",Vancouver East,Renfrew Heights,House,Freehold NonStrata,2 Storey,110.03,33.00 feet,R2519976,Iris Chen,Royal LePage West Real Estate Services,31 Days on REW,"Central Location, Cul-de-Sac, Lane Access, Private Setting, Private Yard",Recreation Nearby,Washer/Dryer/Fridge/Stove/Dishwasher,1,,,,,,,,,,
3661 E 27th Avenue,"$1,525,000",4,3,3762 ft²,Built in 1979 (41 yrs old),"$5,307",Vancouver East,Renfrew Heights,House,Freehold NonStrata,2 Storey,0.00 feet,R2519230,Olivia Li,Pacific Evergreen Realty Ltd.,34 Days on REW,Private Yard,"Refrigerator, Stove, Washer/Dryer/Fridge/Stove/Dishwasher",2,,,,,,,,,,,,
3125 Nootka Street,"$1,888,800",4,3,43 ft x 121 ft (5257 ft²),Built in 1966 (54 yrs old),"$5,831",Vancouver East,Renfrew Heights,House,Freehold NonStrata,2 Storey,121.33,43.48 feet,R2518470,Fernando Moretti,Multiple Realty Ltd.,39 Days on REW,Washer/Dryer/Fridge/Stove/Dishwasher,2,,,,,,,,,,,,
4306 Atlin Street,"$1,699,000",5,2,5040 ft²,Built in 1926 (94 yrs old),"$5,963",Vancouver East,Renfrew Heights,House,Freehold NonStrata,2 Storey w/Bsmt.,36.00 feet,R2523110,Carole Lieberman PREC*,Dexter Realty,Brett Leard,Dexter Realty,17 Days on REW,"Central Location, Drapes/window Coverings, Private Yard, Security System","Recreation Nearby, Shopping Nearby","Dishwasher, Refrigerator, Stove, Washer/Dryer/Fridge/Stove/Dishwasher",1,,,,,,,,,
2816 E 16th Avenue,"$1,788,800",4,3,33 ft x 139 ft (4619 ft²),Built in 1955 (65 yrs old),"$5,836",Vancouver East,Renfrew Heights,House,Freehold NonStrata,2 Storey w/Bsmt.,139.91,33.01 feet,R2517886,Jesse Bregg,RE/MAX Little Oak Realty (Fort Langley),40 Days on REW,"Central Location, Drapes/window Coverings, Garage Door Opener, Lane Access, Private Yard, Security System, Smoke Alarm","Swimming Pool Equipment, Workshop Attached, Workshop Detached",Washer/Dryer/Fridge/Stove/Dishwasher,1,Yes,,,,,,,,,
2762 E 21st Avenue,"$1,668,000",4,4,32 ft x 109 ft (3625 ft²),Built in 1994 (26 yrs old),"$5,614",Vancouver East,Renfrew Heights,House,Freehold NonStrata,2 Storey w/Bsmt.,109.97,32.96 feet,R2513971,Dickson Yau (Di Sun),Coldwell Banker Westburn Rlty.,55 Days on REW,"Drapes/window Coverings, Garage Door Opener, Lane Access, Private Setting",Washer/Dryer/Fridge/Stove/Dishwasher,1,,,,,,,,,,,
4465 Skeena Street,"$1,698,000",4,4,33 ft x 112 ft (3696 ft²),Built in 1993 (27 yrs old),"$5,611",Vancouver East,Renfrew Heights,House,Freehold NonStrata,"2 Storey w/Bsmt.,Split Entry",112,33.00 feet,R2513366,Eric Sun PREC*,Sutton Group-West Coast Realty,58 Days on REW,Central Location,Shopping Nearby,Washer/Dryer/Fridge/Stove/Dishwasher,1,,,,,,,,,,
2605 Kamloops Street,"$1,899,000",5,3,50 ft x 128 ft (6400 ft²),Built in 1968 (52 yrs old),"$5,901",Vancouver East,Renfrew Heights,House,Freehold NonStrata,2 Storey,128,50.00 feet,R2510867,Gary Dhillon PREC*,Sutton Group-West Coast Realty,67 Days on REW,"Central Location, Drapes/window Coverings, Garage Door Opener, Private Yard, Smoke Alarm, Vaulted Ceiling","Recreation Nearby, Shopping Nearby","Clothes Washer/Dryer, Refrigerator, Stove",1,,,,,,,,,,
3230 Nanaimo Street,"$1,899,000",10,5,49 ft x 129 ft (6411 ft²),Built in 1947 (73 yrs old),"$5,819",Vancouver East,Renfrew Heights,House,Freehold NonStrata,2 Storey w/Bsmt.,129.5,49.50 feet,R2510876,Gary Dhillon PREC*,Sutton Group-West Coast Realty,67 Days on REW,"Drapes/window Coverings, Security System, Windows - Thermo",Washer/Dryer/Fridge/Stove/Dishwasher,1,,,,,,,,,,,
802 2528 E Broadway,"$499,900",3,2,Built in 1995 (25 yrs old),"$1,255",$628,Vancouver East,Renfrew Heights,Apt/Condo,Freehold Strata,"1 Storey,Inside Unit",R2508176,Glenn Warren,RE/MAX City Realty,73 Days on REW,"Central Location, Shopping Nearby","Clothes Dryer, Clothes Washer, Dishwasher, Disposal - Waste, Range Top, Refrigerator","Elevator, Exercise Centre, In Suite Laundry, Oudoor Pool, Recreation Center, Storage",,,,,,,,,,,,,
107 2533 Penticton Street,"$290,000",2,2,Built in 1994 (26 yrs old),$807,$402,Vancouver East,Renfrew Heights,Apt/Condo,Freehold Strata,Ground Level Unit,R2507066,Owen Zhang,RE/MAX City Realty,79 Days on REW,Drapes/window Coverings,"Central Location, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Elevator, Exercise Centre, In Suite Laundry, Oudoor Pool, Storage",,,,,,,,,,,,
3144 E 22nd Avenue,"$2,298,000",9,7,33 ft x 120 ft (3960 ft²),Built in 2017 (3 yrs old),"$5,558",Vancouver East,Renfrew Heights,House,Freehold NonStrata,"2 Storey w/Bsmt.,Laneway House",Heat Recovery Ventilator,120,33.00 feet,R2505861,Carol Tan PREC*,Royal Pacific Realty (Kingsway) Ltd.,82 Days on REW,"Central Location, Garage Door Opener, Heat Recovery Ventilator, Lane Access, Security System, Smoke Alarm, Sprinkler - Fire, Vacuum - Built In","Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,1,,,,,,,,,
508 2468 E Broadway,"$418,000",3,2,Built in 1994 (26 yrs old),"$1,235",$513,Vancouver East,Renfrew Heights,Apt/Condo,Freehold Strata,Inside Unit,R2505770,Emily Shen,Sutton Group-West Coast Realty,82 Days on REW,,,,,,,,,,,,,,,,
3862 Nanaimo Street,"$2,700,000",7,4,32 ft x 120 ft (3900 ft²),Built in 2005 (15 yrs old),"$5,781",Vancouver East,Renfrew Heights,House,Freehold NonStrata,2 Storey,120,32.50 feet,R2505281,Karen Wu,Jovi Realty Inc.,83 Days on REW,"Central Location, Drapes/window Coverings, Fireplace Insert, Garage Door Opener, Lane Access, Paved Road, Private Yard","In Suite Laundry, Recreation Nearby, Shopping Nearby, Storage",Washer/Dryer/Fridge/Stove/Dishwasher,1,,,,,,,,,,
2882 E Broadway,"$2,888,000",4,1,33 ft x 144 ft (4779 ft²),Built in 1955 (65 yrs old),"$5,180",Vancouver East,Renfrew Heights,House,Freehold NonStrata,2 Storey,144.8,33.00 feet,R2489126,David Hutchinson PREC*,Sutton Group-West Coast Realty,James A Kask,Sutton Group-West Coast Realty,129 Days on REW,Central Location,"Garden, Recreation Nearby, Shopping Nearby, Storage","Clothes Washer/Dryer, Refrigerator",1,,,,,,,,
4475 Skeena Street,"$2,288,000",8,8,33 ft x 112 ft (3696 ft²),Built in 2020 (0 yrs old),"$5,429",Vancouver East,Renfrew Heights,House,Freehold NonStrata,2 Storey w/Bsmt.,112,33.00 feet,R2486792,Mike Yu,Royal Pacific Realty Corp.,135 Days on REW,"Central Location, Lane Access, Private Yard","Recreation Nearby, Shopping Nearby",,,,,,,,,,,,
2938 E 25th Avenue,"$2,798,000",10,10,52 ft x 100 ft (0 ft²),Built in 2008 (12 yrs old),$0,Vancouver East,Renfrew Heights,House,Freehold NonStrata,"2 Storey w/Bsmt.,Laneway House",100,52.00 feet,R2472526,Chrisanthi Kavoukis PREC*,Sutton Group-West Coast Realty,174 Days on REW,"Air Conditioning, Central Location, Drapes/window Coverings, Greenbelt, Intercom, Lane Access, Private Yard, Security System, Smoke Alarm, Sprinkler - Fire","Recreation Nearby, Shopping Nearby","Clothes Washer/Dryer, Washer/Dryer/Fridge/Stove/Dishwasher",2,Yes,,,,,,,,,
603 2468 E Broadway,"$339,900",2,2,Built in 1994 (26 yrs old),$864,$417,Vancouver East,Renfrew Heights,Apt/Condo,Freehold Strata,Inside Unit,R2469935,Glenn Warren,RE/MAX City Realty,182 Days on REW,"Central Location, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Elevator, Exercise Centre, Garden, In Suite Laundry, Oudoor Pool, Storage",,,,,,,,,,,,,
2843 E 20th Avenue,"$1,589,000",8,3,33 ft x 109 ft (3629 ft²),Built in 1925 (95 yrs old),"$4,671",Vancouver East,Renfrew Heights,House,Freehold NonStrata,3 Storey,109.94,33.00 feet,R2464634,Inderjit Kaur,Team 3000 Realty Ltd.,198 Days on REW,"Lane Access, Private Yard",1,,,,,,,,,,,,
2876 E Broadway,"$2,888,000",4,2,33 ft x 144 ft (4779 ft²),Built in 1947 (73 yrs old),"$5,699",Vancouver East,Renfrew Heights,House,Freehold NonStrata,1 Storey,144.8,33.00 feet,R2462225,David Hutchinson PREC*,Sutton Group-West Coast Realty,James A Kask,Sutton Group-West Coast Realty,205 Days on REW,Central Location,"Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,1,,,,,,,,
2808 E Broadway,"$3,000,000",6,4,33 ft x 144 ft (4779 ft²),Built in 2011 (9 yrs old),"$5,872",Vancouver East,Renfrew Heights,House,Freehold NonStrata,2 Storey,144,33.00 feet,R2451790,David Hutchinson PREC*,Sutton Group-West Coast Realty,James A Kask,Sutton Group-West Coast Realty,247 Days on REW,Central Location,"Garden, In Suite Laundry, Recreation Nearby, Shopping Nearby, Storage",Washer/Dryer/Fridge/Stove/Dishwasher,11,,,,,,,,
2870 E Broadway,"$2,888,000",4,2,33 ft x 144 ft (4779 ft²),Built in 1946 (74 yrs old),"$5,550",Vancouver East,Renfrew Heights,House,Freehold NonStrata,Rancher/Bungalow w/Bsmt.,144,33.00 feet,R2451241,David Hutchinson PREC*,Sutton Group-West Coast Realty,James A Kask,Sutton Group-West Coast Realty,251 Days on REW,"Garden, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,1,,,,,,,,,
2838 E Broadway,"$2,888,000",4,2,33 ft x 144 ft (4778 ft²),Built in 1963 (57 yrs old),"$5,606",Vancouver East,Renfrew Heights,House,Freehold NonStrata,Rancher/Bungalow w/Bsmt.,144.8,33.00 feet,R2451177,David Hutchinson PREC*,Sutton Group-West Coast Realty,James A Kask,Sutton Group-West Coast Realty,251 Days on REW,"Central Location, Lane Access","Garden, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,1,,,,,,,,
7320 Inverness Street,"$1,388,000",5,2,34 ft x 112 ft (3831 ft²),Built in 1952 (68 yrs old),"$4,824",Vancouver East,South Vancouver,House,Freehold NonStrata,2 Storey w/Bsmt.,112,34.32 feet,R2523929,Rimpy Hothi PREC*,Sutton Group-West Coast Realty,11 Days on REW,"Central Location, Drapes/window Coverings","Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,1,,,,,,,,,,
1267 E 53rd Avenue,"$2,480,000",8,5,33 ft x 112 ft (3696 ft²),Built in 2017 (3 yrs old),"$5,818",Vancouver East,South Vancouver,House,Freehold NonStrata,"2 Storey w/Bsmt.,Laneway House",112,33.00 feet,R2521803,Milton Chan,RE/MAX Crest Realty,Melvin Chan,RE/MAX Crest Realty,23 Days on REW,"Air Conditioning, Central Location, Lane Access, Oven - Built In, Private Yard, Security System, Smoke Alarm, Vacuum - Built In","Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",1,Yes,,,,,,,
872 E 58th Avenue,"$1,199,000",3,3,0 ft²,Built in 2020 (0 yrs old),$0,$0,Vancouver East,South Vancouver,Duplex,Freehold Strata,3 Storey,Heat Recovery Ventilator,0.00 feet,R2518656,Ken Cui PREC*,Nu Stream Realty Inc.,Tiffany Tian PREC*,Nu Stream Realty Inc.,38 Days on REW,Heat Recovery Ventilator,"Central Location, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,Garden,,,,,,,
215 E 64th Avenue,"$1,450,000",5,3,43 ft x 117 ft (5048 ft²),Built in 2018 (2 yrs old),"$3,646",Vancouver East,South Vancouver,Duplex,Freehold NonStrata,2 Storey,Heat Recovery Ventilator,117.38,43.00 feet,R2513502,Rimpy Hothi PREC*,Sutton Group-West Coast Realty,58 Days on REW,"Air Conditioning, Drapes/window Coverings, Heat Recovery Ventilator, Intercom, Security System","Central Location, Private Yard",Washer/Dryer/Fridge/Stove/Dishwasher,Yes,,,,,,,,,
7983 Prince Albert Street,"$2,148,000",8,6,33 ft x 121 ft (3998 ft²),Built in 2017 (3 yrs old),"$5,805",Vancouver East,South Vancouver,House,Freehold NonStrata,"2 Storey w/Bsmt.,Loft/Warehouse Conv.",Heat Recovery Ventilator,121.15,33.00 feet,R2513383,Rimpy Hothi PREC*,Sutton Group-West Coast Realty,59 Days on REW,"Air Conditioning, Heat Recovery Ventilator",Washer/Dryer/Fridge/Stove/Dishwasher,23,Yes,,,,,,,,,
420 E 56th Avenue,"$2,288,000",7,7,30 ft x 114 ft (3500 ft²),Built in 2020 (0 yrs old),"$4,522",Vancouver East,South Vancouver,House,Freehold NonStrata,"2 Storey w/Bsmt.,Laneway House",Heat Recovery Ventilator,114,30.70 feet,R2506725,Melissa Wu PREC*,eXp Realty,81 Days on REW,"Air Conditioning, Central Location, Drapes/window Coverings, Heat Recovery Ventilator, Lane Access","Central Air Conditioning, In Suite Laundry, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",1,Yes,,,,,,,,
1148 E 60th Avenue,"$1,683,880",6,4,33 ft x 116 ft (3849 ft²),Built in 2002 (18 yrs old),"$6,193",Vancouver East,South Vancouver,House,Freehold NonStrata,2 Storey,116.64,33.00 feet,R2504932,Jessi Johnson PREC*,RE/MAX Crest Realty,86 Days on REW,"Central Location, Lane Access",Shopping Nearby,1,,,,,,,,,,,
883 E 63rd Avenue,"$1,580,000",6,3,33 ft x 129 ft (4263 ft²),Built in 1977 (43 yrs old),"$5,175",Vancouver East,South Vancouver,House,Freehold NonStrata,2 Storey,129.2,33.00 feet,R2504122,Roger Johal,Team 3000 Realty Ltd.,87 Days on REW,Storage,Washer/Dryer/Fridge/Stove/Dishwasher,1,,,,,,,,,,,
1228 E 61st Avenue,"$1,788,000",6,5,33 ft x 114 ft (3762 ft²),Built in 2003 (17 yrs old),"$5,480",Vancouver East,South Vancouver,House,Freehold NonStrata,2 Storey,114,33.00 feet,R2503590,Melissa Wu PREC*,eXp Realty,89 Days on REW,"Drapes/window Coverings, Fireplace Insert, Garage Door Opener, Jetted Bathtub, Security System","Refrigerator, Stove, Washer/Dryer/Fridge/Stove/Dishwasher",1,,,,,,,,,,,
20 E 60th Avenue,"$1,499,000",4,2,30 ft x 111 ft (3330 ft²),Built in 1925 (95 yrs old),"$5,340",Vancouver East,South Vancouver,House,Freehold NonStrata,Rancher/Bungalow w/Bsmt.,111,30.00 feet,R2503217,Melissa Wu PREC*,eXp Realty,Jogpaul Dilgir,Royal Pacific Realty Corp.,89 Days on REW,"Central Location, Fireplace Insert, Private Yard","Golf Course Nearby, In Suite Laundry, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,1,,,,,,,,
6805 Sherbrooke Street,"$1,648,000",6,4,33 ft x 121 ft (4020 ft²),Built in 1962 (58 yrs old),"$5,351",Vancouver East,South Vancouver,House,Freehold NonStrata,2 Storey,121.81,33.00 feet,R2466550,Rimpy Hothi PREC*,Sutton Group-West Coast Realty,192 Days on REW,"Central Location, Drapes/window Coverings, Private Yard","Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,2,,,,,,,,,,
179 E 64th Avenue,"$2,388,000",6,6,3812 ft²,Built in 2012 (8 yrs old),"$5,615",Vancouver East,South Vancouver,House,Freehold NonStrata,2 Storey w/Bsmt.,Heat Recovery Ventilator,33.00 feet,R2524662,Michael Lo (Chuen-Wai),Homeland Realty,6 Days on REW,"Central Location, Heat Recovery Ventilator, Jetted Bathtub, Lane Access, Private Setting, Private Yard, Security System","Central Air Conditioning, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,1,Yes,,,,,,,,,
952 E 63rd Avenue,"$1,549,999",6,3,32 ft x 126 ft (4089 ft²),Built in 1973 (47 yrs old),"$5,431",Vancouver East,South Vancouver,House,Freehold NonStrata,"2 Storey,2 Storey w/Bsmt.",126.22,32.40 feet,R2523018,Tejen Adajania,Sutton Group-West Coast Realty,Chanpreet Sunner,Amex - Fraseridge Realty,17 Days on REW,"Central Location, Drapes/window Coverings, Lane Access, Private Yard, Smoke Alarm",Shopping Nearby,"Dishwasher, Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",1,,,,,,,,
